case_id,hh_f11,hh_f11_oth,hh_f12,hh_f19,hh_f25,hh_f26a,hh_f26b,ea_lat_mod,ea_lon_mod,Air circulation,Air conditioner,Iron,Radio,Refrigerator,Television,Washing machine,Electricity,region,reside,hh_wgt,Number of household members,Wealth index factor score for urban/rural (5 decimals),Type of place of residence,Household sample weight (6 decimals),Energy Use
306015980200,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.4435701370239,34.4582290649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,90.6307990581,3,207512.0,2.0,90630799,0.0
306015980241,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.4435701370239,34.4582290649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,90.6307990581,3,207512.0,2.0,90630799,0.0
306015990003,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,7,-33051.0,2.0,76954604,0.0
306015990066,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,3,-131362.0,2.0,76954604,0.0
306015990068,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,4,423485.0,2.0,76954604,4.0
306015990078,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,3,40496.0,2.0,76954604,3.5652049159320067
306015990079,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,3,-61065.0,2.0,76954604,3.5652049159320067
306015990099,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,6,129278.0,2.0,76954604,4.704316090098694
306015990117,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,5,367156.0,2.0,76954604,8.746896591546225
306015990177,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,7,27716.0,2.0,76954604,5.003515054281687
306015990213,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,1,-11276.0,2.0,76954604,0.0
306015990257,CANDLES,,COLLECTED FIREWOOD,NO,,,,-15.5251703262329,34.5193099975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.9546037017,3,-131362.0,2.0,76954604,0.0
306016000027,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,4,-109588.0,2.0,72552904,0.0
306016000059,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,2,-71731.0,2.0,72552904,0.0
306016000107,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,3,53306.0,2.0,72552904,3.5652049159320067
306016000123,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,6,-11276.0,2.0,72552904,0.0
306016000156,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,3,17169.0,2.0,72552904,0.0
306016000176,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,2,-109588.0,2.0,72552904,0.0
306016000209,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,2,-131362.0,2.0,72552904,0.0
306016000241,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,4,-33051.0,2.0,72552904,0.0
306016000329,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5573997497559,34.5163383483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,72.5529043858,5,-131362.0,2.0,72552904,0.0
306016010035,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,1,53306.0,2.0,76836575,2.2973967099940698
306016010141,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,4,126027.0,2.0,76836575,4.0
306016010190,CANDLES,,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,4,-131362.0,2.0,76836575,0.0
306016010268,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,7,-33051.0,2.0,76836575,0.0
306016010282,CANDLES,,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,8,37246.0,2.0,76836575,5.278031643091577
306016010292,ELECTRICITY,,CHARCOAL,YES,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,Southern,rural,76.83657514030001,6,-1434.0,2.0,76836575,4.704316090098694
306016010304,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5968103408813,34.5047416687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.83657514030001,4,-131362.0,2.0,76836575,0.0
306016020013,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,2,185777.0,2.0,253602352,3.031433133020796
306016020052,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,2,-11276.0,2.0,253602352,0.0
306016020055,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,3,-131362.0,2.0,253602352,0.0
306016020094,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,6,-131362.0,2.0,253602352,0.0
306016020095,OTHER(SPECIFY),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,1,-131362.0,2.0,253602352,0.0
306016020137,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,2,-109588.0,2.0,253602352,0.0
306016020146,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,6,-61065.0,2.0,253602352,4.704316090098694
306016020167,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,8,-61065.0,2.0,253602352,5.278031643091577
306016020206,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6357898712158,34.5645294189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,253.6023523685,2,229852.0,2.0,253602352,0.0
306016030031,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,5,148327.0,2.0,87582950,0.0
306016030057,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,4,185777.0,2.0,87582950,4.0
306016030090,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,5,-39291.0,2.0,87582950,4.3734482957731124
306016030133,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,8,490492.0,2.0,87582950,5.278031643091577
306016030174,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,6,-131362.0,2.0,87582950,0.0
306016030179,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,7,107503.0,2.0,87582950,5.003515054281687
306016030191,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,5,33956.0,2.0,87582950,0.0
306016030192,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,5,-39291.0,2.0,87582950,4.3734482957731124
306016030267,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,9,55731.0,2.0,87582950,0.0
306016030277,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,5,-131362.0,2.0,87582950,0.0
306016030278,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6884098052979,34.5192794799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,87.5829496025,3,-131362.0,2.0,87582950,0.0
306016040019,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,2,-42581.0,2.0,54113349,0.0
306016040022,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,2,-42581.0,2.0,54113349,0.0
306016040048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,3,-131362.0,2.0,54113349,0.0
306016040049,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,3,-131362.0,2.0,54113349,0.0
306016040066,COLLECTED FIREWOOD,,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,2,-109588.0,2.0,54113349,0.0
306016040069,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,4,-33051.0,2.0,54113349,0.0
306016040070,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,4,-131362.0,2.0,54113349,0.0
306016040072,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,5,-64355.0,2.0,54113349,0.0
306016040086,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,3,107503.0,2.0,54113349,3.5652049159320067
306016040087,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7966203689575,34.5418815612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,54.1133489718,4,-131362.0,2.0,54113349,0.0
306016050046,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,7,137255.0,2.0,76778835,0.0
306016050063,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,3,-8026.0,2.0,76778835,0.0
306016050065,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,7,-109588.0,2.0,76778835,0.0
306016050066,OTHER(SPECIFY),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,4,-29801.0,2.0,76778835,0.0
306016050081,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,2,-131362.0,2.0,76778835,0.0
306016050088,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,3,68511.0,2.0,76778835,0.0
306016050103,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,4,-33051.0,2.0,76778835,0.0
306016050113,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,3,-8026.0,2.0,76778835,0.0
306016050131,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,1,-64355.0,2.0,76778835,0.0
306016050135,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,2,-33051.0,2.0,76778835,0.0
306016050136,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.7734498977661,34.5073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,76.7788354102,6,-131362.0,2.0,76778835,0.0
306026060006,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,1,-11276.0,2.0,81649752,0.0
306026060010,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,6,17169.0,2.0,81649752,0.0
306026060018,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,3,-109588.0,2.0,81649752,0.0
306026060021,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,6,-109588.0,2.0,81649752,0.0
306026060022,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,5,-109588.0,2.0,81649752,0.0
306026060045,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,4,423485.0,2.0,81649752,4.0
306026060051,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,7,-42581.0,2.0,81649752,0.0
306026060052,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,1,-131362.0,2.0,81649752,0.0
306026060065,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,5,59020.0,2.0,81649752,4.3734482957731124
306026060072,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,3,-61065.0,2.0,81649752,3.5652049159320067
306026060090,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,7,309114.0,2.0,81649752,5.003515054281687
306026060116,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,3,-131362.0,2.0,81649752,0.0
306026060132,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,2,-39291.0,2.0,81649752,3.031433133020796
306026060136,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.531060218811,34.4603614807129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,81.6497515796,7,129278.0,2.0,81649752,5.003515054281687
306026070052,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,2,-131362.0,2.0,95423709,0.0
306026070056,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,5,-64355.0,2.0,95423709,0.0
306026070090,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,6,115481.0,2.0,95423709,0.0
306026070235,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,5,-131362.0,2.0,95423709,0.0
306026070255,CANDLES,,CHARCOAL,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,5,-71731.0,2.0,95423709,0.0
306026070296,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,2,175112.0,2.0,95423709,0.0
306026070321,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5747604370117,34.4779510498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,95.4237088489,3,-109588.0,2.0,95423709,0.0
306026080011,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,-131362.0,2.0,80161046,0.0
306026080048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,3,-109588.0,2.0,80161046,0.0
306026080079,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,-109588.0,2.0,80161046,0.0
306026080093,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,5,-131362.0,2.0,80161046,0.0
306026080106,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,1,-131362.0,2.0,80161046,0.0
306026080128,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,-39291.0,2.0,80161046,8.0
306026080155,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,-61065.0,2.0,80161046,4.0
306026080166,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,5,-131362.0,2.0,80161046,0.0
306026080172,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,131541.0,2.0,80161046,0.0
306026080174,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.5972900390625,34.4753913879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,80.16104628640001,4,38944.0,2.0,80161046,0.0
306026090037,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,5,284049.0,2.0,75462627,0.0
306026090041,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,8,137255.0,2.0,75462627,0.0
306026090046,OTHER(SPECIFY),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,2,-109588.0,2.0,75462627,0.0
306026090065,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,6,40496.0,2.0,75462627,4.704316090098694
306026090087,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,5,40496.0,2.0,75462627,4.3734482957731124
306026090095,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,3,-33051.0,2.0,75462627,0.0
306026090096,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,4,40496.0,2.0,75462627,4.0
306026090106,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,5,-131362.0,2.0,75462627,0.0
306026090111,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,3,103095.0,2.0,75462627,0.0
306026090115,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-15.6957302093506,34.513801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Southern,rural,75.46262684630001,5,-131362.0,2.0,75462627,0.0
